|CHO|Workgroup|InsurerClaimOwner|DateInvoiceWasUploaded|OriginalTotalToPayAmount|SettledAmount|DateclaimmovedtoInvoicePaymentLogged|DaysToPayclaim|NooftimesclaimwentintoContestedInvoiceReferredToInsurer|NooftimesclaimwentintoContestedInvoiceReferredToCHO|OriginalHireGross|CurrentHireGross|OriginalRepairGross|CurrentRepairGross|OriginalEngineerFeeGross|CurrentEngineerFeeGross|OriginalTotalLossFeeGross|CurrentTotalLossFeeGross|OriginalStorageRecoveryGross|CurrentStorageRecoveryGross|OriginalHireDays|CurrentHireDays|TotalPenaltyChargeAmount|InvoiceSavingRule|BREfailures,,,,,,,,,,,,,
4123|3|1|6|20/10/2015 17:04|1657.73|1657.73|30/10/2015 13:26|9.8|||411.04|411.04|1186.69|1186.69|60|60|0.0|0.0|0.0|0.0|7|7|0.0||090,,,,,,,,,,,,,
4124|3|7|26|15/07/2015 16:18|1431.16|1717.39|29/10/2015 14:38|105.9|||1431.16|1431.16|0.0|0.0|0|0|0.0|0.0|0.0|0.0|24|24|286.23||003,40,56,,,,,,,,,,,
4125|3|1|6|19/10/2015 17:39|1865.09|1865.09|30/10/2015 13:28|10.8|||524.83|524.83|1280.26|1280.26|60|60|0.0|0.0|0.0|0.0|9|9|0.0||023,90,,,,,,,,,,,,
4126|3|1|6|19/10/2015 17:40|1664.42|1664.42|30/10/2015 10:54|10.7|||1664.42|1664.42|0.0|0.0|0|0|0.0|0.0|0.0|0.0|14|14|0.0||056,,,,,,,,,,,,,
4127|3|1|9|29/10/2015 19:24|2056.99|2056.99|02/11/2015 09:10|3.6|||2056.99|2056.99|0.0|0.0|0|0|0.0|0.0|0.0|0.0|46|46|0.0||003,,,,,,,,,,,,,
4128|6|1|9|04/11/2015 10:36|3386.7|3386.7|11/11/2015 07:08|6.9|||3386.7|3386.7|0.0|0.0|0|0|0.0|0.0|0.0|0.0|75|75|0.0||003,7,22,44,,,,,,,,,,
4129|4|2|67|20/08/2015 13:20|0.0|1306.09|30/10/2015 13:49|71.0|||1088.41|1088.41|0.0|0.0|0|0|0.0|0.0|0.0|0.0|19|19|217.68||034,66,56,,,,,,,,,,,
4130|7|1|6|23/10/2015 12:18|884.27|884.27|02/11/2015 09:13|9.9|||884.27|884.27|0.0|0.0|0|0|0.0|0.0|0.0|0.0|17|17|0.0||044,,,,,,,,,,,,,
4131|7|2|41|09/07/2015 12:16|816.0|660.0|29/10/2015 11:15|112.0|3.0|3.0|0.0|0.0|0.0|0.0|0|0|0.0|0.0|816.0|660.0|1|1|0.0|999.0|021,46,999,,,,,,,,,,,
4132|7|1|65|28/10/2015 09:27|2390.58|2390.58|29/10/2015 15:11|1.2|||661.82|661.82|1668.76|1668.76|60|60|0.0|0.0|0.0|0.0|13|13|0.0||008,23,,,,,,,,,,,,
4133|3|1|70|06/10/2015 17:15|385.54|269.36|30/10/2015 11:09|23.7|1.0|1.0|385.54|269.36|0.0|0.0|0|0|0.0|0.0|0.0|0.0|6|4|0.0|56.0|056,,,,,,,,,,,,,
4134|5|2|39|09/10/2015 16:30|2474.63|2339.06|03/03/2016 07:11|145.6|11.0|11.0|1210.39|1076.04|1204.24|963.72|60|60|0.0|0.0|0.0|0.0|17|15|239.3|27.0|020,22,27,34,,,,,,,,,,
4135|7|1|9|25/01/2016 11:27|10054.06|8713.75|03/03/2016 07:15|37.8|2.0|2.0|9832.44|7548.56|0.0|0.0|60|60|0.0|0.0|161.62|161.62|90|69|943.57|7.0|065,3,7,86,,,,,,,,,,
4136|7|2|67|14/09/2015 10:03|1253.3|1361.96|03/11/2015 08:38|49.9|||1157.3|1157.3|0.0|0.0|60|60|0.0|0.0|0.0|0.0|26|26|144.66||003,7,12,31,55,,,,,,,,,
4137|3|8|32|29/10/2015 19:14|2234.58|2234.58|02/11/2015 10:12|3.6|||741.54|741.54|1433.04|1433.04|60|60|0.0|0.0|0.0|0.0|13|13|0.0||023,56,90,,,,,,,,,,,
4138|3|1|9|29/10/2015 19:30|2031.06|2031.06|02/11/2015 10:13|3.6|||802.62|802.62|1168.44|1168.44|60|60|0.0|0.0|0.0|0.0|15|15|0.0||090,,,,,,,,,,,,,
4139|7|1|36|02/11/2015 11:04|2633.75|2633.75|04/11/2015 09:47|1.9|1.0|1.0|1413.88|1413.88|1159.87|1159.87|60|60|0.0|0.0|0.0|0.0|11|11|0.0||044,,,,,,,,,,,,,
4140|3|2|67|06/10/2015 15:38|2060.08|2014.47|04/11/2015 10:33|28.8|1.0|1.0|706.97|661.36|1293.11|1293.11|60|60|0.0|0.0|0.0|0.0|14|13|0.0||090,,,,,,,,,,,,,
4141|3|2|25|11/08/2015 16:15|265.34|164.35|03/11/2015 08:30|83.7|3.0|3.0|205.34|75.56|0.0|0.0|60|60|0.0|0.0|0.0|0.0|3|3|28.79||090,,,,,,,,,,,,,
4142|3|1|36|29/10/2015 18:00|150.0|150.0|03/11/2015 10:37|4.7|||0.0|0.0|0.0|0.0|60|60|90.0|90.0|0.0|0.0|1|1|0.0||090,91,,,,,,,,,,,,
4143|3|2|25|04/08/2015 16:40|1886.2|1886.19|03/11/2015 10:38|90.7|3.0|3.0|852.79|852.79|973.4|973.4|60|60|0.0|0.0|0.0|0.0|21|21|0.0||090,,,,,,,,,,,,,
4144|7|2|18|30/10/2015 10:33|1140.0|1140.0|03/11/2015 08:38|3.9|||0.0|0.0|0.0|0.0|0|0|0.0|0.0|1140.0|1140.0|1|1|0.0||021,999,,,,,,,,,,,,
4145|5|7|55|27/10/2015 16:46|2895.86|2211.86|04/11/2015 09:32|7.7|1.0|1.0|2211.86|2211.86|0.0|0.0|60|0|0.0|0.0|0.0|0.0|26|26|0.0||012,55,7,22,86,,,,,,,,,
4146|3|2|3|10/09/2015 15:21|9062.43|9428.75|04/11/2015 10:25|54.8|||1467.05|1467.05|7317.38|7317.38|60|60|0.0|0.0|218.0|218.0|23|23|366.32||003,23,90,,,,,,,,,,,
4147|6|2|67|19/10/2015 10:39|4248.3|4248.3|04/11/2015 10:28|16.0|||4248.3|4248.3|0.0|0.0|0|0|0.0|0.0|0.0|0.0|45|45|0.0||020,22,,,,,,,,,,,,
4148|7|2|59|13/10/2015 10:30|0.0|2826.66|03/11/2015 08:50|20.9|1.0|1.0|2826.66|2826.66|0.0|0.0|0|0|0.0|0.0|0.0|0.0|65|65|0.0||003,7,21,,,,,,,,,,,
4149|7|2|3|25/08/2015 13:22|2314.19|2453.41|03/11/2015 08:50|69.8|1.0|1.0|568.33|519.38|1685.86|1685.86|60|60|0.0|0.0|0.0|0.0|9|8|188.17|23.0|023,44,,,,,,,,,,,,
4150|4|2|39|15/10/2015 15:04|711.1|711.1|02/11/2015 10:35|17.8|||44.4|44.4|606.7|606.7|60|60|0.0|0.0|0.0|0.0|0|0|0.0||084,,,,,,,,,,,,,
4151|3|1|70|10/07/2015 16:05|0.0|2983.14|02/11/2015 10:55|114.8|||1108.34|1108.34|1517.27|1517.27|60|60|0.0|0.0|0.0|0.0|19|19|297.53||040,41,90,,,,,,,,,,,
4152|3|8|66|30/10/2015 19:03|484.93|484.93|02/11/2015 11:03|2.7|||484.93|484.93|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||027,,,,,,,,,,,,,
4153|7|1|64|22/07/2015 13:11|0.0|1639.19|19/04/2016 07:47|271.8|3.0|3.0|1752.87|1650.09|1578.28|1578.28|50|50|0.0|0.0|0.0|0.0|33|31|0.0|23.0|023,,,,,,,,,,,,,
4154|5|2|44|27/10/2015 16:46|1892.4|2288.4|02/11/2015 11:12|5.8|1.0|1.0|1628.4|2288.4|0.0|0.0|0|0|0.0|0.0|0.0|0.0|11|11|0.0||012,55,2,3,56,,,,,,,,,
4155|5|2|44|09/10/2015 16:30|3045.13|2844.53|03/11/2015 08:51|24.7|2.0|2.0|2868.53|2844.53|0.0|0.0|60|0|0.0|0.0|0.0|0.0|64|64|0.0|27.0|012,25,55,3,20,22,27,,,,,,,
4156|3|8|24|07/12/2015 15:20|5260.13|5217.32|20/01/2016 07:24|43.7|3.0|3.0|796.07|753.26|4404.06|4404.06|60|60|0.0|0.0|0.0|0.0|17|16|0.0|41.0|023,41,90,,,,,,,,,,,
4157|3|2|25|20/10/2015 17:14|1219.91|1138.33|03/11/2015 08:57|13.7|1.0|1.0|1219.91|1138.33|0.0|0.0|0|0|0.0|0.0|0.0|0.0|29|27|0.0|56.0|003,56,,,,,,,,,,,,
4158|7|2|41|25/08/2015 13:22|1088.89|1088.89|02/11/2015 11:07|68.9|1.0|1.0|1028.89|1028.89|0.0|0.0|60|60|0.0|0.0|0.0|0.0|23|23|0.0||003,,,,,,,,,,,,,
4159|3|8|24|29/10/2015 19:28|1415.32|1415.32|02/11/2015 10:58|3.6|||387.94|387.94|967.38|967.38|60|60|0.0|0.0|0.0|0.0|7|7|0.0||090,,,,,,,,,,,,,
4160|4|2|25|15/09/2015 15:19|288.19|270.21|03/11/2015 08:53|48.7|1.0|1.0|288.19|240.19|0.0|0.0|0|0|0.0|0.0|0.0|0.0|4|4|30.02|32.0|002,32,12,50,,,,,,,,,,
4161|5|5|27|23/09/2015 16:30|1267.92|1267.92|02/11/2015 11:12|39.8|||1267.92|1267.92|0.0|0.0|0|0|0.0|0.0|0.0|0.0|20|20|158.49||006,34,56,87,,,,,,,,,,
4162|3|1|6|29/10/2015 19:54|811.19|811.19|02/11/2015 11:23|3.6|||811.19|811.19|0.0|0.0|0|0|0.0|0.0|0.0|0.0|11|11|0.0||056,,,,,,,,,,,,,
4163|4|2|59|23/02/2016 16:29|1916.4|1916.4|26/02/2016 08:07|2.7|||0.0|0.0|0.0|0.0|0|0|0.0|0.0|1916.4|1916.4|60|60|0.0||007,21,999,,,,,,,,,,,
4164|4|1|65|19/10/2015 12:53|2900.36|2900.36|02/11/2015 11:27|13.9|||507.63|507.63|2332.73|2332.73|60|60|0.0|0.0|0.0|0.0|9|9|0.0||023,,,,,,,,,,,,,
4165|7|2|41|21/09/2015 11:19|2550.69|2618.57|02/11/2015 11:35|42.0|1.0|1.0|606.83|557.88|1883.86|1883.86|60|60|0.0|0.0|0.0|0.0|11|10|116.83|23.0|023,,,,,,,,,,,,,
4166|7|2|22|13/10/2015 10:30|2009.57|2009.57|03/11/2015 09:08|20.9|||1915.97|1915.97|0.0|0.0|60|60|0.0|0.0|33.6|33.6|41|41|0.0||003,7,,,,,,,,,,,,
4167|3|1|6|12/10/2015 15:20|2502.74|2392.39|04/11/2015 09:30|22.8|1.0|1.0|840.86|730.51|1601.88|1601.88|60|60|0.0|0.0|0.0|0.0|14|12|0.0|23.0|023,90,,,,,,,,,,,,
4168|3|1|12|02/11/2015 12:40|915.31|915.31|03/11/2015 11:10|0.9|||915.31|915.31|0.0|0.0|0|0|0.0|0.0|0.0|0.0|9|9|0.0||056,,,,,,,,,,,,,
4169|3|1|38|29/10/2015 17:48|1178.2|1178.2|04/11/2015 12:09|5.8|||1178.2|1178.2|0.0|0.0|0|0|0.0|0.0|0.0|0.0|30|30|0.0||003,,,,,,,,,,,,,
4170|3|1|12|03/11/2015 14:19|820.42|820.42|04/11/2015 12:15|0.9|||820.42|820.42|0.0|0.0|0|0|0.0|0.0|0.0|0.0|17|17|0.0||021,999,,,,,,,,,,,,
4171|3|1|12|29/10/2015 19:16|541.5|541.5|03/11/2015 11:04|4.7|||541.5|541.5|0.0|0.0|0|0|0.0|0.0|0.0|0.0|5|5|0.0||056,,,,,,,,,,,,,
4172|3|1|12|29/10/2015 19:56|402.29|402.29|03/11/2015 11:08|4.6|||342.29|342.29|0.0|0.0|60|60|0.0|0.0|0.0|0.0|6|6|0.0||090,,,,,,,,,,,,,
4173|3|2|59|18/08/2015 16:10|5354.29|5246.29|02/11/2015 11:54|75.8|4.0|4.0|2484.38|2376.38|2809.91|2809.91|60|60|0.0|0.0|0.0|0.0|18|18|0.0|56.0|084,56,90,,,,,,,,,,,
4174|5|2|44|29/10/2015 16:46|4002.85|2682.85|02/11/2015 12:11|3.8|1.0|1.0|2466.85|2442.85|0.0|0.0|60|60|0.0|0.0|300.0|180.0|49|49|0.0|12.0|012,25,55,3,7,22,87,,,,,,,
4175|3|1|21|29/10/2015 19:54|2236.02|2236.02|03/11/2015 09:20|4.6|||1473.7|1473.7|702.32|702.32|60|60|0.0|0.0|0.0|0.0|12|12|0.0||090,,,,,,,,,,,,,
4176|7|2|59|15/10/2015 11:42|2332.86|2332.86|04/11/2015 09:38|19.9|1.0|1.0|2149.16|2149.16|0.0|0.0|60|60|0.0|0.0|123.7|123.7|43|43|0.0||001,3,7,,,,,,,,,,,
4177|3|1|36|29/10/2015 19:33|1409.34|1409.34|03/11/2015 09:39|4.6|||1259.34|1259.34|0.0|0.0|60|60|90.0|90.0|0.0|0.0|23|23|0.0||003,90,91,,,,,,,,,,,
4178|7|1|36|29/10/2015 10:20|1234.3|1234.3|03/11/2015 11:07|5.0|||1071.7|1071.7|0.0|0.0|60|60|0.0|0.0|102.6|102.6|24|24|0.0||003,,,,,,,,,,,,,
4179|3|1|12|29/10/2015 18:16|541.72|541.72|03/11/2015 09:46|4.6|||541.72|541.72|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|8|0.0||056,,,,,,,,,,,,,
4180|3|1|12|29/10/2015 19:12|1316.16|1316.16|03/11/2015 11:17|4.7|||1316.16|1316.16|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0||056,,,,,,,,,,,,,
4181|3|1|12|29/10/2015 19:42|1990.27|1990.27|04/11/2015 10:33|5.6|||1101.83|1101.83|828.44|828.44|60|60|0.0|0.0|0.0|0.0|11|11|0.0||090,,,,,,,,,,,,,
4182|4|1|36|26/11/2015 17:28|1209.43|1209.43|17/12/2015 08:11|20.6|||0.0|0.0|1209.43|1209.43|0|0|0.0|0.0|0.0|0.0|10|10|0.0||023,21,999,,,,,,,,,,,
4183|3|1|12|29/10/2015 19:30|1456.93|1456.93|03/11/2015 09:24|4.6|||1456.93|1456.93|0.0|0.0|0|0|0.0|0.0|0.0|0.0|33|33|0.0||003,,,,,,,,,,,,,
4184|3|1|9|09/10/2015 16:24|1843.46|1843.46|04/11/2015 09:45|25.7|1.0|1.0|588.42|588.42|1195.04|1195.04|60|60|0.0|0.0|0.0|0.0|9|9|0.0||090,,,,,,,,,,,,,
4185|3|2|22|01/09/2015 16:02|4550.14|5460.17|04/11/2015 08:37|63.7|||4550.14|4550.14|0.0|0.0|0|0|0.0|0.0|0.0|0.0|82|82|910.03||001,3,6,21,999,,,,,,,,,
4186|3|1|70|29/10/2015 19:00|2693.34|2693.34|04/11/2015 10:36|5.6|||1189.44|1189.44|1443.9|1443.9|60|60|0.0|0.0|0.0|0.0|12|12|0.0||090,,,,,,,,,,,,,
4187|3|1|36|29/10/2015 19:43|861.14|861.14|03/11/2015 09:51|4.6|||296.64|296.64|504.5|504.5|60|60|0.0|0.0|0.0|0.0|5|5|0.0||090,,,,,,,,,,,,,
4188|7|2|22|20/10/2015 10:30|465.0|465.0|03/11/2015 09:36|14.0|||44.4|44.4|360.6|360.6|60|60|0.0|0.0|0.0|0.0|1|1|0.0||056,,,,,,,,,,,,,
4189|3|1|70|29/10/2015 18:06|2767.23|2767.23|04/11/2015 09:53|5.7|||2767.23|2767.23|0.0|0.0|0|0|0.0|0.0|0.0|0.0|47|47|0.0||003,,,,,,,,,,,,,
4190|3|2|59|07/10/2015 09:31|1534.15|1534.15|02/11/2015 13:14|26.2|||1534.15|1534.15|0.0|0.0|0|0|0.0|0.0|0.0|0.0|27|27|0.0||003,,,,,,,,,,,,,
4191|3|2|18|19/10/2015 17:30|2398.73|2398.73|02/11/2015 13:47|13.8|1.0|1.0|433.3|433.3|1905.43|1905.43|60|60|0.0|0.0|0.0|0.0|8|8|0.0||023,90,,,,,,,,,,,,
4192|3|1|68|02/11/2015 12:38|1170.2|1170.2|03/11/2015 09:46|0.9|||1170.2|1170.2|0.0|0.0|0|0|0.0|0.0|0.0|0.0|23|23|0.0||003,,,,,,,,,,,,,
4193|3|1|36|29/10/2015 19:58|1538.48|1538.48|03/11/2015 11:24|4.6|||496.44|496.44|982.04|982.04|60|60|0.0|0.0|0.0|0.0|10|10|0.0||090,,,,,,,,,,,,,
4194|3|5|52|19/10/2015 17:39|2943.29|2943.29|02/11/2015 14:32|13.9|||1508.27|1508.27|1375.02|1375.02|60|60|0.0|0.0|0.0|0.0|21|21|0.0||003,56,90,,,,,,,,,,,
4195|7|2|71|03/11/2015 10:38|2688.1|2688.1|04/11/2015 10:43|1.0|||2582.5|2582.5|0.0|0.0|60|60|0.0|0.0|45.6|45.6|46|46|0.0||003,7,,,,,,,,,,,,
4196|3|1|38|16/09/2015 13:57|1920.38|1092.74|04/11/2015 09:03|48.8|3.0|3.0|1920.38|1092.74|0.0|0.0|0|0|0.0|0.0|0.0|0.0|34|19|0.0|3.0|003,,,,,,,,,,,,,
4197|3|1|70|29/10/2015 19:04|283.74|283.74|04/11/2015 10:46|5.7|||223.74|223.74|0.0|0.0|60|60|0.0|0.0|0.0|0.0|3|3|0.0||090,,,,,,,,,,,,,
4198|3|2|25|29/10/2015 18:46|1996.22|1996.22|04/11/2015 12:01|5.7|||1996.22|1996.22|0.0|0.0|0|0|0.0|0.0|0.0|0.0|28|28|0.0||003,56,,,,,,,,,,,,
4199|3|1|12|29/10/2015 19:28|1116.73|1116.73|04/11/2015 12:07|5.7|||378.29|378.29|678.44|678.44|60|60|0.0|0.0|0.0|0.0|6|6|0.0||056,90,,,,,,,,,,,,
4200|3|1|6|24/06/2015 15:42|758.72|758.72|03/11/2015 15:49|132.0|1.0|1.0|758.72|632.27|0.0|0.0|0|0|0.0|0.0|0.0|0.0|13|13|126.45|40.0|040,,,,,,,,,,,,,
4201|5|1|37|22/10/2015 16:41|5291.95|3627.65|04/11/2015 09:11|12.7|1.0|1.0|2402.59|1673.89|2040.76|1893.76|60|60|0.0|0.0|0.0|0.0|28|18|0.0|20.0|012,55,20,22,44,86,63,88,56,,,,,
4202|7|2|71|29/10/2015 10:20|4365.08|4365.08|04/11/2015 10:47|6.0|||1422.24|1422.24|2882.84|2882.84|60|60|0.0|0.0|0.0|0.0|20|20|0.0||001,3,23,,,,,,,,,,,
4203|3|8|32|30/10/2015 18:48|60.0|60.0|03/11/2015 10:05|3.6|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
4204|3|2|67|04/09/2015 16:43|5068.37|5503.94|03/11/2015 14:08|59.9|||1234.32|1234.32|3774.05|3774.05|60|60|0.0|0.0|0.0|0.0|21|21|435.57||003,23,90,,,,,,,,,,,
4205|3|1|12|30/10/2015 18:52|60.0|60.0|03/11/2015 09:54|3.6|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
4206|5|1|10|27/05/2015 16:22|2295.63|2260.42|04/11/2015 10:04|160.7|8.0|8.0|785.69|564.98|1449.94|1449.94|60|60|0.0|0.0|0.0|0.0|13|9|185.5|56.0|056,20,22,23,2,,,,,,,,,
4207|3|1|21|09/11/2015 17:38|1063.84|1063.84|11/11/2015 07:10|1.6|||408.17|408.17|595.67|595.67|60|60|0.0|0.0|0.0|0.0|9|9|0.0||090,,,,,,,,,,,,,
4208|3|1|9|08/09/2015 15:45|3282.85|1503.98|04/11/2015 08:58|56.7|1.0|1.0|3282.85|1503.98|0.0|0.0|0|0|0.0|0.0|0.0|0.0|71|32|0.0|6.0|006,21,999,3,,,,,,,,,,
4209|3|2|25|09/06/2015 16:19|2620.78|2620.78|04/11/2015 09:57|147.7|||2620.78|2620.78|0.0|0.0|0|0|0.0|0.0|0.0|0.0|22|22|0.0||003,40,,,,,,,,,,,,
4210|3|1|6|19/10/2015 17:39|1322.54|1231.25|04/11/2015 10:02|15.7|1.0|1.0|1322.54|1231.25|0.0|0.0|0|0|0.0|0.0|0.0|0.0|28|26|0.0|56.0|003,56,,,,,,,,,,,,
4211|3|1|70|16/10/2015 15:30|924.66|924.66|04/11/2015 10:10|18.8|1.0|1.0|924.66|924.66|0.0|0.0|0|0|0.0|0.0|0.0|0.0|17|17|0.0||056,,,,,,,,,,,,,
4212|3|2|3|01/09/2015 11:53|585.04|581.24|04/11/2015 10:15|63.9|1.0|1.0|585.04|484.37|0.0|0.0|0|0|0.0|0.0|0.0|0.0|12|11|96.87|56.0|056,,,,,,,,,,,,,
4213|3|1|70|29/10/2015 18:20|443.63|443.63|03/11/2015 09:55|4.6|||443.63|443.63|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|0.0||027,,,,,,,,,,,,,
4214|3|2|67|29/10/2015 18:58|0.0|4240.15|18/12/2015 08:30|49.6|1.0|1.0|710.18|710.18|3298.73|3298.73|60|60|0.0|0.0|0.0|0.0|17|17|171.24||023,90,,,,,,,,,,,,
4215|3|2|67|29/10/2015 18:46|4229.08|4229.08|04/11/2015 12:26|5.7|||1341.05|1341.05|2828.03|2828.03|60|60|0.0|0.0|0.0|0.0|26|26|0.0||003,23,56,90,,,,,,,,,,
4216|3|2|25|29/10/2015 18:46|1519.44|1519.44|04/11/2015 12:31|5.7|||536.83|536.83|922.61|922.61|60|60|0.0|0.0|0.0|0.0|4|4|0.0||090,,,,,,,,,,,,,
4217|3|1|70|19/10/2015 17:30|409.58|363.94|04/11/2015 12:31|15.8|1.0|1.0|409.58|363.94|0.0|0.0|0|0|0.0|0.0|0.0|0.0|8|7|0.0|56.0|056,,,,,,,,,,,,,
4218|3|1|12|29/10/2015 19:50|1972.92|1972.92|04/11/2015 12:07|5.7|||661.82|661.82|1251.1|1251.1|60|60|0.0|0.0|0.0|0.0|13|13|0.0||023,90,,,,,,,,,,,,
4219|3|2|69|29/10/2015 19:20|1406.54|1406.54|04/11/2015 12:13|5.7|||1346.54|1346.54|0.0|0.0|60|60|0.0|0.0|0.0|0.0|28|28|0.0||003,90,,,,,,,,,,,,
4220|5|1|37|20/10/2015 16:21|3191.18|2951.18|04/11/2015 12:15|14.8|||557.88|557.88|2333.3|2333.3|60|60|0.0|0.0|0.0|0.0|10|10|0.0||023,87,12,55,,,,,,,,,,
4221|3|1|68|05/10/2015 18:16|617.02|630.95|04/11/2015 09:08|29.6|1.0|1.0|0.0|0.0|557.02|557.02|60|60|0.0|0.0|0.0|0.0|1|1|13.93||090,,,,,,,,,,,,,
4222|7|1|68|21/10/2015 12:14|1497.79|1497.79|04/11/2015 09:19|13.9|||398.09|398.09|1039.7|1039.7|60|60|0.0|0.0|0.0|0.0|6|6|0.0||063,,,,,,,,,,,,,
4223|3|2|25|29/10/2015 19:52|2706.2|2706.2|04/11/2015 10:02|5.6|||2556.2|2556.2|0.0|0.0|60|60|90.0|90.0|0.0|0.0|47|47|0.0||003,90,91,,,,,,,,,,,
4224|7|1|9|19/10/2015 10:04|2057.75|2057.75|04/11/2015 10:07|16.0|||1628.15|1628.15|0.0|0.0|60|60|0.0|0.0|369.6|369.6|37|37|0.0||003,7,65,,,,,,,,,,,
4225|3|5|27|15/10/2015 17:30|4802.67|4802.67|02/11/2015 16:20|18.0|||2614.15|2614.15|2128.52|2128.52|60|60|0.0|0.0|0.0|0.0|22|22|0.0||003,45,56,90,,,,,,,,,,
4226|5|2|44|13/10/2015 16:27|1658.1|1448.1|04/11/2015 12:03|21.8|1.0|1.0|1418.1|1268.1|0.0|0.0|60|0|0.0|0.0|180.0|180.0|25|25|0.0|63.0|063,3,22,,,,,,,,,,,
4227|3|1|12|29/10/2015 19:22|2340.46|2340.46|04/11/2015 12:13|5.7|||534.42|534.42|1746.04|1746.04|60|60|0.0|0.0|0.0|0.0|9|9|0.0||023,90,,,,,,,,,,,,
4228|3|2|71|29/10/2015 19:28|1628.32|1628.32|04/11/2015 12:40|5.7|||1628.32|1628.32|0.0|0.0|0|0|0.0|0.0|0.0|0.0|19|19|0.0||063,,,,,,,,,,,,,
4229|7|2|46|07/09/2015 10:28|4476.37|4541.48|05/11/2015 08:39|58.9|1.0|1.0|4331.89|3908.44|0.0|0.0|60|60|0.0|0.0|84.48|84.48|81|73|488.56|7.0|003,7,70,,,,,,,,,,,
4230|3|2|25|05/10/2015 18:30|2736.14|1696.15|03/11/2015 10:31|28.7|2.0|2.0|2736.14|1696.15|0.0|0.0|0|0|0.0|0.0|0.0|0.0|44|27|0.0|3.0|003,,,,,,,,,,,,,
4231|3|2|3|05/10/2015 17:50|5197.15|5846.79|04/11/2015 09:29|29.7|1.0|1.0|5197.15|5197.15|0.0|0.0|0|0|0.0|0.0|0.0|0.0|44|44|649.64||003,,,,,,,,,,,,,
4232|3|2|22|19/10/2015 18:54|1045.03|1045.03|03/11/2015 10:36|14.7|||0.0|0.0|985.03|985.03|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
4233|3|2|25|15/10/2015 17:08|1088.41|923.57|03/11/2015 10:45|18.7|1.0|1.0|1088.41|923.57|0.0|0.0|0|0|0.0|0.0|0.0|0.0|19|16|0.0|56.0|056,,,,,,,,,,,,,
4234|3|2|22|29/10/2015 18:16|654.0|654.0|03/11/2015 10:34|4.7|||0.0|0.0|594.0|594.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
4235|3|5|53|08/06/2015 16:26|443.63|532.36|04/11/2015 11:51|148.8|2.0|2.0|443.63|443.63|0.0|0.0|0|0|0.0|0.0|0.0|0.0|7|7|88.73||040,,,,,,,,,,,,,
4236|3|2|22|29/10/2015 19:06|1073.26|1073.26|03/11/2015 10:23|4.6|||556.36|556.36|456.9|456.9|60|60|0.0|0.0|0.0|0.0|7|7|0.0||090,,,,,,,,,,,,,
4237|7|1|12|28/10/2015 09:27|2601.82|2199.38|03/11/2015 10:46|6.1|2.0|2.0|2487.82|2145.38|0.0|0.0|60|0|0.0|0.0|54.0|54.0|54|46|0.0|7.0|003,7,44,21,65,,,,,,,,,
4238|3|1|70|01/07/2015 16:08|0.0|3634.39|02/11/2015 17:26|124.1|||3028.66|3028.66|0.0|0.0|0|0|0.0|0.0|0.0|0.0|42|42|605.73||003,40,,,,,,,,,,,,
4239|3|2|25|11/08/2015 16:54|3177.82|2800.3|03/11/2015 10:31|83.7|4.0|4.0|3177.82|2800.3|0.0|0.0|0|0|0.0|0.0|0.0|0.0|83|73|0.0|3.0|003,6,21,999,,,,,,,,,,
4240|3|2|71|29/10/2015 18:14|60.0|60.0|04/11/2015 12:35|5.8|||0.0|0.0|0.0|0.0|60|60|0.0|0.0|0.0|0.0|1|1|0.0||090,,,,,,,,,,,,,
4241|3|1|36|26/11/2015 15:48|3184.5|2891.71|04/12/2015 08:28|7.7|2.0|2.0|1727.53|1434.74|1396.97|1396.97|60|60|0.0|0.0|0.0|0.0|17|14|0.0|56.0|046,56,90,,,,,,,,,,,
4242|3|8|32|04/11/2015 16:50|1928.94|1928.94|06/11/2015 11:26|1.8|||368.03|368.03|1500.91|1500.91|60|60|0.0|0.0|0.0|0.0|7|7|0.0||023,90,,,,,,,,,,,,
4243|3|1|6|08/06/2015 12:26|150.0|150.0|05/11/2015 08:30|149.8|||0.0|0.0|0.0|0.0|60|60|90.0|90.0|0.0|0.0|1|1|0.0||090,91,,,,,,,,,,,,
4244|4|2|41|08/10/2015 11:49|3617.6|3617.6|06/11/2015 10:34|28.9|||3617.6|3617.6|0.0|0.0|0|0|0.0|0.0|0.0|0.0|73|73|0.0||003,7,,,,,,,,,,,,
4245|7|2|18|21/09/2015 11:19|3334.05|3707.08|06/11/2015 10:41|46.0|||2984.23|2984.23|0.0|0.0|60|60|0.0|0.0|289.82|289.82|38|38|373.03||003,7,,,,,,,,,,,,
